index,_date,_song,_artist,_peak-rank,_weeks-on-board,_genres,_track,_uri,_danceability,_energy,_key,_loudness,_mode,_speechiness,_acousticness,_instrumentalness,_liveness,_valence,_tempo,_duration_ms,_time_signature,_chorus_hit,_sections,_target,year,id,keywords
54,2000-02-26,Stay Or Let It Go,Brian McKnight,76,8,"['adult contemporary', 'american', 'brian mcknight', 'contemporary r&b', 'hip hop rnb and dance hall', 'pop', 'quiet storm', 'r&b', 'rnb', 'soul']",Stay Or Let It Go,spotify:track:6OCkJHVoGoWOMymzjzdOHX,0.639,0.57,5.0,-6.714,0.0,0.0382,0.0198,0.000565,0.215,0.458,79.993,279893.0,4.0,26.38782,11.0,1.0,2000,Stay_Or_Let_It_Go_by_Brian_McKnight,"adult contemporary, american, brian mcknight, contemporary r&b, hip hop rnb and dance hall, pop, quiet storm, r&b, rnb, soul"
55,2000-02-26,Anything,JAY-Z,55,8,"['boom bap', 'east coast hip hop', 'grammy winner', 'hardcore hip hop', 'hip hop', 'hip hop rnb and dance hall', 'hip-hop', 'hiphop', 'luxury rap', 'mashup', 'new york hip hop', 'pop', 'pop rap', 'rap', 'rapper', 'relic inn', 'united states', 'us']",Anything,spotify:track:1xixUOjgdqMOPZxursTms3,0.803,0.749,10.0,-5.953,1.0,0.219,0.0615,0.00327,0.0694,0.901,81.503,286333.0,4.0,69.52847,11.0,1.0,2000,Anything_by_JAY_Z,"boom bap, east coast hip hop, grammy winner, hardcore hip hop, hip hop, hip hop rnb and dance hall, hip-hop, hiphop, luxury rap, mashup, new york hip hop, pop, pop rap, rap, rapper, relic inn, united states, us"
56,2000-03-04,There You Go,P!nk,7,32,"['contemporary r&b', 'dance-pop', 'electropop', 'music for soccer moms', 'pop', 'pop and chart', 'pop rock', 'sober', 'united states']",There You Go,spotify:track:6dJ2mSRaKE9ctYw9qWNGWQ,0.822,0.847,10.0,-6.729,0.0,0.0916,0.0862,0.0,0.0452,0.667,107.906,202800.0,4.0,28.72679,9.0,1.0,2000,There_You_Go_by_P_nk,"contemporary r&b, dance-pop, electropop, music for soccer moms, pop, pop and chart, pop rock, sober, united states"
57,2000-03-04,U Don't Love Me,Kumbia Kings Featuring A.B. Quintanilla,62,10,"['cumbia', 'latin']",U Don't Love Me,spotify:track:5fFIXbb3ZzJRThYAVvBGf2,0.671,0.921,1.0,-5.003,0.0,0.0548,0.00675,0.000341,0.109,0.755,140.0,278067.0,4.0,49.34968,13.0,1.0,2000,U_Don_t_Love_Me_by_Kumbia_Kings_Featuring_A_B_Quintanilla,"cumbia, latin"
58,2000-03-04,It Was,Chely Wright,64,10,['country'],It Was,spotify:track:1fC89py9z6DXa2mWvsGaJZ,0.53,0.563,3.0,-10.407,1.0,0.0348,0.217,2.14e-05,0.113,0.64,170.292,231093.0,4.0,31.16745,11.0,1.0,2000,It_Was_by_Chely_Wright,country
59,2000-03-04,Daddy Won't Sell The Farm,Montgomery Gentry,79,6,['country'],Daddy Won't Sell The Farm,spotify:track:2Wt173KM9i97KSB52qCuqj,0.708,0.728,7.0,-7.039,1.0,0.0298,0.011,2.26e-05,0.0556,0.704,119.881,258640.0,4.0,33.81641,15.0,1.0,2000,Daddy_Won_t_Sell_The_Farm_by_Montgomery_Gentry,country
60,2000-03-04,Whoa!,Black Rob,43,17,"['hip hop', 'hip hop rnb and dance hall']",Whoa!,spotify:track:71u5SjnkSQgzIt1UzHchbi,0.736,0.705,7.0,-6.231,1.0,0.24,0.0579,0.0,0.321,0.557,86.404,238840.0,4.0,22.27029,8.0,1.0,2000,Whoa_by_Black_Rob,"hip hop, hip hop rnb and dance hall"
61,2000-03-04,Still In My Heart,Tracie Spencer,88,3,['soul'],Still In My Heart,spotify:track:6zAmV2YJovLGTBO2bk5HGG,0.674,0.529,0,-6.188,1,0.025,0.307,2.23e-06,0.0725,0.601,89.913,257240,4,Unknown,Unknown,Unknown,2000,Still_In_My_Heart_by_Tracie_Spencer,soul
62,2000-03-04,Get Up,Amel Larrieux,97,3,"['dance and electronica', 'neo soul', 'soul']",Get Up,spotify:track:2ER50sjIrGpBHj4TsZC5vu,0.628,0.495,7,-8.601,1,0.13,0.368,3.92e-06,0.0989,0.523,88.573,243933,4,Unknown,Unknown,Unknown,2000,Get_Up_by_Amel_Larrieux,"dance and electronica, neo soul, soul"
63,2000-03-04,Carlene,Phil Vassar,45,20,['country'],Carlene,spotify:track:339hc1FygD8oJl4kg24IjG,0.587,0.88,4.0,-5.725,1.0,0.0324,0.0784,0.0,0.182,0.778,129.222,246240.0,4.0,20.93198,10.0,1.0,2000,Carlene_by_Phil_Vassar,country
64,2000-03-11,Buy Me A Rose,Kenny Rogers With Alison Krauss & Billy Dean,40,20,"['bluegrass', 'bluegrass country alternative', 'contemporary bluegrass', 'contemporary country', 'country', 'folk', 'grammy winner']",Buy Me A Rose,spotify:track:3Hl451i7KUVN84rr0n4U1o,0.635,0.296,3.0,-13.728,1.0,0.0298,0.562,1.97e-06,0.11,0.198,97.998,227067.0,4.0,37.7954,9.0,1.0,2000,Buy_Me_A_Rose_by_Kenny_Rogers_With_Alison_Krauss_Billy_Dean,"bluegrass, bluegrass country alternative, contemporary bluegrass, contemporary country, country, folk, grammy winner"
65,2000-03-11,The Way You Love Me,Faith Hill,6,56,"['adult contemporary', 'christmas music', 'contemporary country', 'country', 'country pop', 'pop']",The Way You Love Me,spotify:track:6vgN6KGstss0GnBbKlMNK9,0.627,0.716,2.0,-7.175,1.0,0.0352,0.127,0.0,0.0344,0.734,101.99,186067.0,4.0,26.1471,12.0,1.0,2000,The_Way_You_Love_Me_by_Faith_Hill,"adult contemporary, christmas music, contemporary country, country, country pop, pop"
66,2000-03-11,She's More,Andy Griggs,37,20,Unknown,She's More,spotify:track:0bF8vEqQyvTfAMWkbP7MnY,0.679,0.528,7.0,-7.901,1.0,0.0267,0.0754,0.0,0.12,0.274,99.035,199733.0,4.0,36.15749,8.0,1.0,2000,She_s_More_by_Andy_Griggs,Unknown
67,2000-03-11,Private Emotion,Ricky Martin Featuring Meja,67,5,Unknown,Private Emotion,spotify:track:1rjHJSGgt10GAtgLrDtHTM,0.51,0.726,1.0,-7.0,1.0,0.0337,0.265,0.0,0.0911,0.489,146.553,241000.0,4.0,59.99771,11.0,1.0,2000,Private_Emotion_by_Ricky_Martin_Featuring_Meja,Unknown
68,2000-03-18,Goodbye Earl,Dixie Chicks,19,15,"['alternative country', 'bluegrass', 'contemporary country', 'country', 'country pop', 'folk', 'pop rock', 'traditional country']",Goodbye Earl,spotify:track:7rqaqQurHzR5xHAhdm1gmM,0.705,0.7,0.0,-7.38,1.0,0.0295,0.0192,0.0,0.0755,0.765,122.841,258640.0,4.0,30.82077,11.0,1.0,2000,Goodbye_Earl_by_Dixie_Chicks,"alternative country, bluegrass, contemporary country, country, country pop, folk, pop rock, traditional country"
69,2000-03-18,No Mercy,Ty Herndon,92,8,Unknown,No Mercy,spotify:track:3ZzmuoHXbV5Lu0O1BZm2Bd,0.407,0.627,10.0,-6.769,1.0,0.03,0.112,0.000266,0.13,0.438,187.676,285960.0,4.0,46.22905,8.0,1.0,2000,No_Mercy_by_Ty_Herndon,Unknown
70,2000-03-18,Mr. Too Damn Good,Gerald Levert,76,8,"['arranger', 'contemporary r&b', 'musician', 'producer', 'songwriter', 'soul', 'soul and reggae']",Mr. Too Damn Good,spotify:track:0ayO9HLU8fRymoiFMVHqy3,0.804,0.322,1.0,-10.001,1.0,0.0344,0.354,0.0,0.151,0.31,115.17,271560.0,4.0,28.03162,14.0,1.0,2000,Mr_Too_Damn_Good_by_Gerald_Levert,"arranger, contemporary r&b, musician, producer, songwriter, soul, soul and reggae"
71,2000-03-18,"Ryde Or Die, Chick",The Lox Featuring Timbaland And EVE,73,7,"['contemporary r&b', 'dance-pop', 'electropop', 'hip hop', 'hip hop rnb and dance hall', 'pop', 'pop rap', 'pop rock']","Ryde Or Die, Chick",spotify:track:28TaYSTqNY96c2oyUyAwwg,0.763,0.88,4,-4.741,0,0.348,0.066,0,0.0549,0.779,95.005,289907,4,Unknown,Unknown,Unknown,2000,Ryde_Or_Die_Chick_by_The_Lox_Featuring_Timbaland_And_EVE,"contemporary r&b, dance-pop, electropop, hip hop, hip hop rnb and dance hall, pop, pop rap, pop rock"
72,2000-03-18,Couldn't Last A Moment,Collin Raye,43,20,['country'],Couldn't Last A Moment,spotify:track:72mr7QyZEQbrX89SxtePOc,0.703,0.659,4.0,-7.395,1.0,0.0227,0.0977,0.0,0.128,0.665,96.735,220933.0,4.0,39.49052,10.0,1.0,2000,Couldn_t_Last_A_Moment_by_Collin_Raye,country
73,2000-03-18,Whistle While You Twurk,Ying Yang Twins,74,14,"['crunk', 'hip hop', 'hip hop rnb and dance hall', 'pop rap', 'snap', 'southern hip hop']",Whistle While You Twurk,spotify:track:1LMAQunVS6Dq8wEqQnsL8Y,0.935,0.608,1.0,-7.236,0.0,0.085,0.00155,0.0,0.342,0.0664,101.992,265440.0,4.0,25.26569,10.0,1.0,2000,Whistle_While_You_Twurk_by_Ying_Yang_Twins,"crunk, hip hop, hip hop rnb and dance hall, pop rap, snap, southern hip hop"
74,2000-03-18,Try Again,Aaliyah,1,32,"['contemporary r&b', 'death by plane crash', 'hip hop', 'hip hop rnb and dance hall', 'neo soul', 'neo-soul', 'pop', 'pop rap', 'pop soul', 'r&b', 'rock', 'soul']",Try Again,spotify:track:6Wnlq1Pu3I0BajLvxn05Vr,0.794,0.662,6,-4.913,0,0.249,0.0789,0,0.0937,0.683,93.053,284640,4,Unknown,Unknown,Unknown,2000,Try_Again_by_Aaliyah,"contemporary r&b, death by plane crash, hip hop, hip hop rnb and dance hall, neo soul, neo-soul, pop, pop rap, pop soul, r&b, rock, soul"
75,2000-03-18,He Wasn't Man Enough,Toni Braxton,2,37,"['hip hop rnb and dance hall', 'pop', 'r&b', 'soul']",He Wasn't Man Enough,spotify:track:7f1Dmr246cJ9uQYdbplTbh,0.739,0.947,11.0,-1.915,0.0,0.0412,0.00947,2.99e-05,0.326,0.763,88.009,261933.0,4.0,89.66706,9.0,1.0,2000,He_Wasn_t_Man_Enough_by_Toni_Braxton,"hip hop rnb and dance hall, pop, r&b, soul"
76,2000-03-18,The Bad Touch,Bloodhound Gang,52,12,"['alternative', 'alternative metal', 'alternative rock', 'american', 'américain', 'classic pop and rock', 'comedy rap', 'comedy rock', 'dance-pop', 'funk metal', 'novelty', 'pennsylvania', 'post punk', 'punk', 'rap metal', 'rap rock', 'rock', 'usa']",The Bad Touch,spotify:track:5EYdTPdJD74r9EVZBztqGG,0.831,0.735,0.0,-6.254,0.0,0.0384,0.00397,0.0205,0.123,0.97,122.979,260507.0,4.0,26.7967,9.0,1.0,2000,The_Bad_Touch_by_Bloodhound_Gang,"alternative, alternative metal, alternative rock, american, américain, classic pop and rock, comedy rap, comedy rock, dance-pop, funk metal, novelty, pennsylvania, post punk, punk, rap metal, rap rock, rock, usa"
77,2000-03-25,I Belong To You,Lenny Kravitz,71,9,"['american', 'classic pop and rock', 'funk rock', 'funk-rock', 'hard rock', 'neo-psychedelia', 'pop rock', 'pop soul', 'psychedelic rock', 'psychedelic soul', 'rock', 'soft rock', 'soul']",I Belong To You,spotify:track:21DyCPJqQ8tzFCHJYX9Koz,0.691,0.684,7.0,-7.466,0.0,0.0494,0.000652,0.00457,0.106,0.651,87.309,257067.0,4.0,40.72597,8.0,1.0,2000,I_Belong_To_You_by_Lenny_Kravitz,"american, classic pop and rock, funk rock, funk-rock, hard rock, neo-psychedelia, pop rock, pop soul, psychedelic rock, psychedelic soul, rock, soft rock, soul"
78,2000-03-25,Can't Stay,Dave Hollister,84,4,Unknown,Can't Stay,spotify:track:2aJpRgyHYENSWWCHl1stQz,0.409,0.42,11.0,-7.764,1.0,0.041,0.00488,0.0,0.146,0.0412,118.711,377400.0,3.0,29.91902,18.0,1.0,2000,Can_t_Stay_by_Dave_Hollister,Unknown
79,2000-03-25,Shackles (Praise You),Mary Mary,28,20,"['classic pop and rock', 'gospel']",Shackles (Praise You),spotify:track:7JKEA8xYDoFp4q0QBW2PGg,0.779,0.834,7.0,-2.773,1.0,0.162,0.0343,0.0,0.0886,0.8,100.46,198347.0,4.0,32.00116,11.0,1.0,2000,Shackles_Praise_You_by_Mary_Mary,"classic pop and rock, gospel"
80,2000-03-25,Unconditional,Clay Davidson,49,20,Unknown,Unconditional,spotify:track:2vmL6YN8FcqbcHQcmv0BVh,0.562,0.451,7.0,-7.799,1.0,0.0266,0.419,0.0,0.104,0.277,132.949,240960.0,4.0,36.14281,14.0,1.0,2000,Unconditional_by_Clay_Davidson,Unknown
81,2000-03-25,If You Don't Wanna Love Me,Tamar Braxton,89,6,['soul'],If You Don't Wanna Love Me,spotify:track:7KNu81Nxp1EZyvZvkGBH4d,0.762,0.486,8.0,-5.295,1.0,0.0284,0.0144,0.0,0.0462,0.3,120.102,238307.0,4.0,46.85151,11.0,1.0,2000,If_You_Don_t_Wanna_Love_Me_by_Tamar_Braxton,soul
82,2000-03-25,You Owe Me,NAS Featuring Ginuwine,59,16,"['hip hop rnb and dance hall', 'r&b', 'soul']",You Owe Me,spotify:track:2VqjCBJ4AxpDTrNRKhL0Pw,0.867,0.487,1.0,-14.044,1.0,0.266,0.167,0.0,0.108,0.696,110.026,287907.0,4.0,49.25018,14.0,1.0,2000,You_Owe_Me_by_NAS_Featuring_Ginuwine,"hip hop rnb and dance hall, r&b, soul"
83,2000-03-25,I Wish,Carl Thomas,20,20,"['hip hop', 'r&b']",I Wish,spotify:track:3lqT89gv8p3PYwXtr3ODjv,0.736,0.666,1.0,-4.929,1.0,0.0337,0.0593,3.82e-05,0.107,0.224,89.824,226760.0,4.0,37.12971,9.0,1.0,2000,I_Wish_by_Carl_Thomas,"hip hop, r&b"
84,2000-04-01,What I Need To Do,Kenny Chesney,56,17,"['contemporary country', 'country', 'country pop', 'singer/songwriter']",What I Need To Do,spotify:track:203F5fqdu8WK880DM2cqVe,0.622,0.428,8.0,-10.146,1.0,0.0338,0.432,1.2e-05,0.119,0.229,77.127,244293.0,4.0,36.09434,13.0,1.0,2000,What_I_Need_To_Do_by_Kenny_Chesney,"contemporary country, country, country pop, singer/songwriter"
85,2000-04-01,Real Live Woman,Trisha Yearwood,81,6,"['adult contemporary', 'christmas music', 'classic pop and rock', 'contemporary country', 'country', 'country pop']",Real Live Woman,spotify:track:3a1zG1WBUNifXQjBKzsgSm,0.626,0.41,10.0,-8.551,1.0,0.0284,0.616,3.13e-05,0.145,0.346,126.517,234400.0,4.0,55.31766,10.0,1.0,2000,Real_Live_Woman_by_Trisha_Yearwood,"adult contemporary, christmas music, classic pop and rock, contemporary country, country, country pop"
86,2000-04-01,Mirror Mirror,M2M,62,18,['m2m'],Mirror Mirror,spotify:track:2gX1J5hbHs1V7gkHsNglTv,0.696,0.685,1.0,-5.53,0.0,0.0246,0.218,0.0,0.0988,0.507,100.088,200427.0,4.0,29.94986,8.0,1.0,2000,Mirror_Mirror_by_M2M,m2m
87,2000-04-01,I'm Outta Love,Anastacia,92,3,"['contemporary r&b', 'dance-pop', 'pop', 'pop and chart', 'pop rock', 'pop soul', 'soul']",I'm Outta Love,spotify:track:2CaseM6BKvQpi6blK8nbxC,0.761,0.716,10.0,-5.8,0.0,0.056,0.398,0.0,0.0771,0.649,119.406,245400.0,4.0,32.71109,10.0,1.0,2000,I_m_Outta_Love_by_Anastacia,"contemporary r&b, dance-pop, pop, pop and chart, pop rock, pop soul, soul"
88,2000-04-01,Swear It Again,Westlife,20,20,"['adult contemporary', 'irish', 'pop', 'pop and chart']",Swear It Again,spotify:track:2x1D20z93vGEjtTP07GOOr,0.626,0.532,9.0,-7.205,1.0,0.0276,0.296,0.0,0.123,0.33,130.076,247933.0,4.0,23.07814,10.0,1.0,2000,Swear_It_Again_by_Westlife,"adult contemporary, irish, pop, pop and chart"
89,2000-04-01,Where You Are,Jessica Simpson Featuring Nick Lachey,62,6,"['pop', 'soul']",Where You Are,spotify:track:5u5YZpr7Ccrgw2RnYNzwjl,0.586,0.527,8,-7.17,1,0.0306,0.252,0,0.119,0.0717,115.989,271893,4,Unknown,Unknown,Unknown,2000,Where_You_Are_by_Jessica_Simpson_Featuring_Nick_Lachey,"pop, soul"
90,2000-04-01,Be With You,Enrique Iglesias,1,20,"['adult contemporary', 'ballad', 'dance', 'dance-pop', 'electro house', 'electropop', 'european', 'latin pop', 'pop', 'pop and chart', 'reggaeton', 'spanish']",Be With You,spotify:track:1lZ4j5WBURBwZ0M5TT46wP,0.69,0.871,1.0,-5.484,0.0,0.0329,0.0359,0.000843,0.0347,0.561,121.984,220160.0,4.0,42.31468,9.0,1.0,2000,Be_With_You_by_Enrique_Iglesias,"adult contemporary, ballad, dance, dance-pop, electro house, electropop, european, latin pop, pop, pop and chart, reggaeton, spanish"
91,2000-04-08,Better Off Alone,Alice Deejay,27,20,"['dance', 'dance trance', 'dutch', 'euro trance', 'euro-trance', 'eurodance', 'european', 'female vocal dance', 'female vocal trance', 'trance', 'trance pop', 'vocal dance', 'vocal trance']",Better Off Alone,spotify:track:48gBfTRel9fajeev7tmLpo,0.666,0.854,8.0,-8.442,0.0,0.0565,0.0044,0.769,0.313,0.748,136.954,215246.0,4.0,31.13743,12.0,1.0,2000,Better_Off_Alone_by_Alice_Deejay,"dance, dance trance, dutch, euro trance, euro-trance, eurodance, european, female vocal dance, female vocal trance, trance, trance pop, vocal dance, vocal trance"
92,2000-04-08,Purest Of Pain (A Puro Dolor),Son By Four,26,26,"['latin', 'latin pop', 'salsa']",Purest Of Pain (A Puro Dolor),spotify:track:6RUa3ZwZYnJnNgZxtIYJR9,0.593,0.939,7.0,-3.431,1.0,0.0616,0.45,1.33e-05,0.109,0.743,134.108,247480.0,4.0,38.51149,9.0,1.0,2000,Purest_Of_Pain_A_Puro_Dolor_by_Son_By_Four,"latin, latin pop, salsa"
93,2000-04-08,Kryptonite,3 Doors Down,3,53,"['acoustic rock', 'alternative metal', 'alternative rock', 'hard rock', 'pop rock', 'post-grunge', 'rock', 'southern rock']",Kryptonite,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,0.545,0.865,11.0,-5.708,0.0,0.0286,0.00664,1.12e-05,0.168,0.543,99.01,233933.0,4.0,20.13497,13.0,1.0,2000,Kryptonite_by_3_Doors_Down,"acoustic rock, alternative metal, alternative rock, hard rock, pop rock, post-grunge, rock, southern rock"
94,2000-04-08,Yes!,Chad Brock,22,20,Unknown,Yes!,spotify:track:1PrZOkFxJqTZAH8P3x87hW,0.674,0.623,2.0,-5.97,1.0,0.0283,0.00408,5.61e-05,0.0488,0.452,126.547,206733.0,4.0,19.67488,9.0,1.0,2000,Yes_by_Chad_Brock,Unknown
95,2000-04-08,Crash And Burn,Savage Garden,24,20,"['adult contemporary', 'alternative rock', 'australian', 'classic pop and rock', 'dance-pop', 'duo', 'melodic rock', 'pop', 'pop rock', 'rock', 'soft rock', 'synthpop']",Crash And Burn,spotify:track:60g4sp8i3gXSb1EkphMl1g,0.581,0.607,4.0,-8.458,1.0,0.028,0.189,1.6e-06,0.0882,0.213,102.03,281467.0,4.0,23.66185,15.0,1.0,2000,Crash_And_Burn_by_Savage_Garden,"adult contemporary, alternative rock, australian, classic pop and rock, dance-pop, duo, melodic rock, pop, pop rock, rock, soft rock, synthpop"
96,2000-04-15,I Turn To You,Christina Aguilera,3,22,"['adult contemporary', 'contemporary r&b', 'dance-pop', 'electropop', 'pop', 'pop and chart', 'rock', 'soul', 'teen pop']",I Turn To You,spotify:track:4Do68W4FWO2hRAJCzG1lus,0.599,0.47,1.0,-8.356,1.0,0.0376,0.38,0.0,0.111,0.298,127.177,273707.0,4.0,29.99269,8.0,1.0,2000,I_Turn_To_You_by_Christina_Aguilera,"adult contemporary, contemporary r&b, dance-pop, electropop, pop, pop and chart, rock, soul, teen pop"
97,2000-04-15,Graduation (Friends Forever),Vitamin C,38,12,['electropop'],Graduation (Friends Forever),spotify:track:45V4Mk7vZV2b9JfSWuUX9m,0.583,0.637,0.0,-6.464,1.0,0.0459,0.00722,0.0419,0.177,0.315,80.004,340613.0,4.0,74.93726,10.0,1.0,2000,Graduation_Friends_Forever_by_Vitamin_C,electropop
98,2000-04-15,Best Of Me,Mya Featuring Jadakiss,50,17,"['american', 'east coast hip hop', 'hip hop', 'hip hop rnb and dance hall', 'hip-hop', 'rap']",Best Of Me,spotify:track:7jwTDW0j7xUSkg7PEwKDYQ,0.539,0.719,9,-8.506,0,0.218,0.155,0,0.069,0.639,173.53,252360,4,Unknown,Unknown,Unknown,2000,Best_Of_Me_by_Mya_Featuring_Jadakiss,"american, east coast hip hop, hip hop, hip hop rnb and dance hall, hip-hop, rap"
99,2000-04-15,Give Me You,Mary J. Blige,68,9,"['2008 universal fire victim', 'adult contemporary', 'contemporary r&b', 'dance-pop', 'hip hop', 'hip hop rnb and dance hall', 'neo-soul', 'new jack swing', 'r&b', 'soul', 'uk bass']",Give Me You,spotify:track:322YZMhGoiDqtgjMum2Odb,0.653,0.417,9.0,-7.86,1.0,0.0462,0.0437,6.67e-05,0.307,0.0424,109.961,305160.0,4.0,31.18651,14.0,1.0,2000,Give_Me_You_by_Mary_J_Blige,"2008 universal fire victim, adult contemporary, contemporary r&b, dance-pop, hip hop, hip hop rnb and dance hall, neo-soul, new jack swing, r&b, soul, uk bass"
100,2000-04-15,Wobble Wobble,504 Boyz,17,18,['hip hop'],Wobble Wobble,spotify:track:2cuVgSUgnRcgXNx909F3TV,0.853,0.709,7.0,-5.607,1.0,0.283,0.00276,0.0,0.353,0.315,170.044,215507.0,4.0,23.98712,12.0,1.0,2000,Wobble_Wobble_by_504_Boyz,hip hop
101,2000-04-15,The Chain Of Love,Clay Walker,40,20,"['contemporary country', 'country']",The Chain Of Love,spotify:track:68AhslXGVDKUUyHnDkORGF,0.533,0.315,2.0,-14.349,1.0,0.0308,0.235,1.19e-05,0.0939,0.316,140.918,304507.0,4.0,21.52128,18.0,1.0,2000,The_Chain_Of_Love_by_Clay_Walker,"contemporary country, country"
102,2000-04-15,I Don't Wanna Kiss You Goodnight,LFO,61,5,"['acid techno', 'bleep techno', 'british', 'dance and electronica', 'english', 'techno', 'uk', 'warp']",I Don't Wanna Kiss You Goodnight,spotify:track:16TZZy0lkwb5CoygaBzUbi,0.612,0.758,0.0,-4.123,1.0,0.0314,0.309,0.0,0.0949,0.579,128.015,245360.0,4.0,30.30851,12.0,1.0,2000,I_Don_t_Wanna_Kiss_You_Goodnight_by_LFO,"acid techno, bleep techno, british, dance and electronica, english, techno, uk, warp"
103,2000-04-22,This Time Around,Hanson,20,7,"['pop', 'pop rock', 'pop soul', 'rock', 'rock and indie', 'teen pop']",This Time Around,spotify:track:6pISWFsFAZRH7xU5vlIN5n,0.308,0.895,1.0,-4.131,1.0,0.103,0.0795,0.0,0.135,0.328,164.277,257973.0,4.0,45.07388,9.0,1.0,2000,This_Time_Around_by_Hanson,"pop, pop rock, pop soul, rock, rock and indie, teen pop"
104,2000-04-22,Where I Wanna Be,Donell Jones,29,20,"['contemporary r&b', 'neo-soul', 'soul and reggae']",Where I Wanna Be,spotify:track:2uZwyxrg6VPvlVsvclIfel,0.664,0.396,5.0,-9.131,0.0,0.0298,0.52,0.0,0.268,0.453,102.053,253627.0,4.0,54.46593,9.0,1.0,2000,Where_I_Wanna_Be_by_Donell_Jones,"contemporary r&b, neo-soul, soul and reggae"
105,2000-04-22,It's So Hard,Big Punisher Featuring Donell Jones,75,15,"['contemporary r&b', 'neo-soul', 'soul and reggae']",It's So Hard,spotify:track:5NQdweL8O7nGdM7e4IS1lf,0.9,0.593,10.0,-6.629,0.0,0.333,0.0554,0.0,0.0304,0.633,92.946,172933.0,4.0,21.78144,9.0,1.0,2000,It_s_So_Hard_by_Big_Punisher_Featuring_Donell_Jones,"contemporary r&b, neo-soul, soul and reggae"
106,2000-04-22,Broadway,Goo Goo Dolls,24,20,"[""'"", 'alternative rock', 'classic pop and rock', 'rock']",Broadway,spotify:track:0VpcifxRA3Ql8JlYhbXHrY,0.518,0.782,7,-8.38,0,0.0859,0.0014,0.000517,0.378,0.261,136.099,322836,4,Unknown,Unknown,Unknown,2000,Broadway_by_Goo_Goo_Dolls,""""", alternative rock, classic pop and rock, rock"
107,2000-04-22,Someday Out Of The Blue,Elton John,49,15,"['2008 universal fire victim', 'adult contemporary', 'barcode:0602507159085', 'british', 'classic pop and rock', 'classic rock', 'elton-john', 'english', 'glam rock', 'piano rock', 'pop', 'pop rock', 'pop/rock', 'rock', 'rock and roll', 'singer-songwriter', 'singer/songwriter', 'soft rock', 'uk']",Someday Out Of The Blue,spotify:track:1MtLyoONKfK41bQONcARsn,0.571,0.83,10.0,-6.757,1.0,0.046,0.265,0.0,0.0764,0.483,159.872,287933.0,4.0,32.09843,12.0,1.0,2000,Someday_Out_Of_The_Blue_by_Elton_John,"2008 universal fire victim, adult contemporary, barcode:0602507159085, british, classic pop and rock, classic rock, elton-john, english, glam rock, piano rock, pop, pop rock, pop/rock, rock, rock and roll, singer-songwriter, singer/songwriter, soft rock, uk"
108,2000-04-22,Oops!...I Did It Again,Britney Spears,9,20,"['american', 'américain', 'contemporary r&b', 'dance', 'dance-pop', 'electro house', 'electropop', 'if you seek amy', 'pop', 'pop and chart', 'teen pop', 'urban pop', 'usa']",Oops!...I Did It Again,spotify:track:6naxalmIoLFWR0siv8dnQQ,0.751,0.834,1.0,-5.444,0.0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160.0,4.0,37.90282,10.0,1.0,2000,Oops_I_Did_It_Again_by_Britney_Spears,"american, américain, contemporary r&b, dance, dance-pop, electro house, electropop, if you seek amy, pop, pop and chart, teen pop, urban pop, usa"
109,2000-04-22,Big Pimpin',Jay-Z Featuring UGK,18,20,"['chopped and screwed', 'dirty south', 'gangsta rap', 'hip hop', 'southern hip hop']",Big Pimpin',spotify:track:7m97yKVzPpXV9Z4ezEziOD,0.88,0.814,11.0,-6.307,0.0,0.14,0.168,0.00672,0.0584,0.942,138.083,283067.0,4.0,52.85198,10.0,1.0,2000,Big_Pimpin_by_Jay_Z_Featuring_UGK,"chopped and screwed, dirty south, gangsta rap, hip hop, southern hip hop"
